no,name,address,review_star,review_text,gu
87,무한리필 고기싸롱 쌍문점,서울 도봉구 도봉로 454 1층,3.6,  고기 질도 좋고 밑반찬 신선하고 깔끔하다 그러나 음료 무제한 아니다 캔     원 이니 부담 음료 때문 감점  고기 퀄 서비스 그냥 그렇다 냉면 물냉 비냉 둘 다 괜찮고요 여기 메리트 샐러드 바 떡볶이 튀김 같은 사이드 메뉴 있단 점 고기 구울 때 그런 거 다 고기 다시 고기 반복 쭈아    가게 좁은 건 아닌데 웨이팅 있네여 그거 정돈 아니고요  배 많이 안경 아주머니 저희 불판 잘못 큰소리 화 내심 누가 손님 누가 직원 어이 없어서 리뷰  시 에갔는데 샐러드 바 신 경 도안 떡볶이 싱겁고 본사 민원 임 완전 불친절 영업 마감 시간 아닌데도 마감 정리 정신 업슴 ,도봉구
88,골목순대국,서울 도봉구 도봉로133길 41,4.4,순 대국 한 그릇 이제      원 이 부담스럽군요 작년 배추 가격 폭등 시 미제 공한 김치 지금 제공  진짜 맛있어요    안나 깔끔한데 깊어요  진심 국밥 좋아하는디 너무 예민해서     여기 광명    ,도봉구
89,창동두리네곱창전문점,서울 도봉구 해등로16길 46 1층,2.8,정말 맛있고 양도 많네요  예전 맛 아님 양도 내 사람 들    네로 곱창 집  곱창 볶음 달라 왜 당면 볶음 곱창 곱창 안 ,도봉구
90,갈비일번지 방학점,서울 도봉구 도봉로 663-12,4.3,맛 있는데 일 분 들 오지랖 넓음 때 없는말 시킴  짐 맛있어요  맛있어요 후식 냉면 완벽 가끔 밑반찬 상태 들 조금 아쉽 해    그래도 만족스러운 집 ,도봉구
91,갑식이네착한낙지,서울 도봉구 도봉로150길 43 ESA단지상가 136~138호,1.4,브레이크 타임 때문 채 여기  시 에   분 기다려 음식 니 브레이크 타임   분 빨리 참나 이런 개 같은 경우 밥맛 뚝 끝 불친절 안 기분 드럽네  안경 머리 짧은 여자 종업원 최악 기본 개념 상실 불친절 싸가지 없음 사장 님 왜 그런데 인건비 낭비 돈 기분 잡 여기 가세  양주 착한 낙지 ,도봉구
92,이코이,서울 도봉구 도봉로112길 20 1층,4.4,토요일   시 방문 영업 안    맛 그럭저럭 괜찮은데 가격 저렴한만큼 양도 너무 깜짝 거기 가격 더 뭐  가격 아쉽지만 진짜 너무 너무 맛있는 곳 이   또 무척 친절하셔요   ,도봉구
93,한스친친 창동점,서울 도봉구 노해로 341 신원리베르텔 2층 202~204호,2.1,배고프다 점심 특선 누룽지 탕   분 째 뭐 안 점심시간 다지 맛 나발 음식   시   분 에 주문   분 째   가지 안  별 하나 아까 움 집앞 바로 세 일 다 고              항상 진짜 불친절하고 그래도 가족 모두 맛 진짜 개판 임 일단 이렇게 맛없는 곳 처음 난감했음  짜장 곳 중 가장 짜장면 간 안 처음 봄 일반 간의     배 정도 먹기 힘듦 짬뽕 가성 비 좋음 다양한 재료 볶음밥 가성 비 매우 안좋음 볶음밥 맛 없을 뿐더러 짜장 퀄리티  분 짜장 못 후식 튀김 같은게 있는데 딱딱하고 맛 없음 결론 안 집 ,도봉구
94,산과산사이커피로드,서울 도봉구 도봉로180가길 96 4층,4.8,    분위기 조아요     ,도봉구
95,화로몽 창동역점,서울 도봉구 노해로 379,4.1,    딸아이 남친 숯불 닭갈비 자랑 닭갈비 닭갈비 밥 김치찌개 추가   인분 포장 반찬 골고루 미니 용기 정성 밑반찬 소 소 김치찌개 중간 맛 돼지고기 생 고기 김치 베스트 듯 닭갈비 밥 맛 요 소스   종 갈릭 식초 매콤 소스 초장 쌈장 골고루 봄 갈릭 콩가루 맛 요 초장 굳이 메뉴 닭발 담 요것 볼 요량 여 전체 적 괜춘함    화로 몽 숯불 닭갈비 진짜 맛집 ,도봉구
96,카페152길,서울 도봉구 도봉로152길 29-3 1층,3.9,    타르트 그냥 맨손 빵 들 맛있는 데 제 타르트 크림 너무 너무 느끼했어요  퀸 망은 맛있었음 빠짝빠짝 달달 합리 적 가격 타르트 비 추천 크림 젤라틴 비중 너무 높고 별 맛 없음 로 상 맛있다길래 그거 재 방문 생각 있음 ,도봉구
97,맥도날드 쌍문DT점,서울 도봉구 도봉로 541,3.4,제 주 문 한 메뉴 단 한 개도 안 다른 메뉴 들 다 거의 짬 처리 용 같아요 시간 주문 그런거 같네요 죄송합니다 매장 방문 사과 안 다 매장 밖 사과 디테일 정말 더 이상 귀찮게 주문 안 번창  어이 백발 노인 네 사장 사장 비슷한거야 바빠 토욜 런치타임   시   분 왜 직원 고름 이 냥반 주문 멀뚱멀뚱  분 을 서잇엇 바빠서 못햇 어 직원 고름 그만 키 오스 설치 정신차려 꼰대  맥 모닝 감 주차장 맛있음     매장 바닥 순찰 바 선생 갓 퀴 벌레 발견 신경 좀 ,도봉구
98,골목집숯불갈비,서울 도봉구 노해로63길 51,4.5,돼지고기 품질 너무 좋고 소고기 인생 맛집    밑반찬 특색 있어요    년 전이 지금 맛집 내 사정 허락 매 주마 돈쭐  반찬 별거 없고 고기 다 고기 뭐 맛있다고 별 점 높은 돈 그냥 땅 ,도봉구
99,버거킹 쌍문SK점,서울 도봉구 도봉로 437 SK주유소,2.9, 일 경 오후  시 쯤 알바 쓰레기 들 코로나 애 들 버거 판 후 가족 들 감기 얼마나 지저분하게만 매 장안 손님 꼴랑   명 우리 때 인사 응대 뭔가 찝찝한 쌔 한 느낌 코로나 알바 태도 다른 매장 조리 실 다 죄다 버거 깨끗히만 같지도 알바 쓰레기 들 니 들 못 행동 들 코로나 심하다 진짜 바깥 음식 안  배달 기네스 머쉬룸 와퍼 시 켯 버섯 말씀 드렷 더니 친절한 알바 죄송하다고 연 신 사과 미안할 정도 내 그래서 그냥 다시 배달 마음 아프더라 알바 님 잘 좋겠어요  주문 좀 제대로 주심 안되나요 와퍼 치즈 와퍼    불고기 버거 피클 마 빼 달라 요청 다 있질 안 왜 포장 체크 기껏 이 뭔가    ,도봉구
100,리얼파스타,서울 도봉구 도봉로112길 26,3.9,엄청 깔끔하고 맛있어요 특히 피클 짱  차돌 매콤 크림 파스타 가요 자극 적 맛있어요 피자 평범해요     ,도봉구
101,공릉동닭한마리 방학점,서울 도봉구 도봉로 683,3.9,직원 싸가지  매장 넓어요 다만 청결 별하나 입니다 남여 공용 화장실 비누 없어요 비누 없다 물 비누 없다 여러 사람 곳 비누 안 이 뭔 헛소린 여러 사람 비누 그걸 제 정신 일 아줌마 들 그 화장실 비누 없으니    비누 생기 남 들 소변 보고 떵싸던 손 언제 비누 손님 음식 줄껀가 비 위생 음식점 개선 의지 없어 의지 있으면 비누 음식 맛 중요하지만 사장 청결 직원 위생 생각 중요하다 생각 맛나 식당 많은데 지저분한 곳 굳이 추천 안해  아주 맛있고 친절합니다 ,도봉구
102,삼오낙지,서울 도봉구 도봉로110길 95 1층,4.8,사장 님 친절하고 맛 좋아요  맛 나용  노 맛집 ,도봉구
103,스타벅스 방학역점,서울 도봉구 도봉로 684 1층,3.1,느림  어중 중이 물 것 아니고 에스프레소 물 아메리카노 양심 불량 있는 것 아닐텐데 식수 대 몇 달이 안 건 무슨 도둑 놈 심뽀일까  가끔 곳 벽 컬러풀 그림 이뻐요 집 근처 있는 곳 스타벅스 있어서 편리 영화 볼때 근처 식당 이용 잠깐 씩 얘기 아아 마시기 좋은 장소 입니다 ,도봉구
104,잔디불,서울 도봉구 도봉로156길 8,4.9,가성 비 맛 굿         ,도봉구
105,참치스시화,서울 도봉구 도봉로 506 1층,3.8,사장 님 친절하시고 회 너무 맛있어용 메로 구이 짱 맛  제 참치 진짜 좋아하는데 요즘 외식 못 오랜 만 회 진짜 많이 것 같아요    진짜 제 페이 버릿 음식점 입니당  엄청 맛있음   둘이서 얼    친절하신 사장 님 싱싱하게 회    반찬 들 다 맛    ,도봉구
106,버거브라더 쌍문점,서울 도봉구 도봉로133길 53,4.8,        진짜 맛있어요 눈 곳 없어서 이번 정말 맛있네요    사장 님 오래오래 운영 부탁드려요 ,도봉구
107,버거킹 쌍문점,서울 도봉구 도당로 6,3,와퍼 와퍼 고유 소고기 패티 맛 때 대 만족 버거킹 버거 종류 다양하지만 오 리지 널 와퍼 젤 맛있다 와퍼 맥날 롯데리아 왜 와퍼 와퍼 알 다감 품질 이 젠 맥날 맛있다 동네 버거킹 있어줘서 땡  아무 생각 없이 테이크아웃 쇼핑 백 보고 기분  불친절 버거 사진 달라 황당했어요 분명 와퍼 토마토 아예 없고 고기 너무 얇네요 버거킹 원래 이런 건 여기 이런 건 소비자 기만 행위 같네요 ,도봉구
108,창골생삼겹살 본점,서울 도봉구 도봉로 588 1층 1호,4.7,삼겹살   인분 주문 김치 맛있 궁 버섯 양파 최고 삼겹살 냄새 안나 정갈하게 누룽지 맛있어요 같이 짱짱  동네 핵 맛집  동 네 근처 도 처음 친절하고 파 상추 맛있게 삼겹 목살 두 가지 종종 ,도봉구
109,장위동유성집 도봉점,서울 도봉구 도봉로180나길 56,4,    대 존맛 고기 비싼 편이 술안주 한 점 씩 먹기 좋아요 비싸도 또 의향 있어요 왜냐면 대 존맛  맛집 ,도봉구
110,북청식당,서울 도봉구 노해로69길 15-15 1층,5,여기 미역국 진짜 밥 도둑 같다      우이동 북청 목살 창동 북청 삼겹살 근래 삼겹살 중 가장 맛있었고 미역국 볶음밥 아주 훌륭함 ,도봉구
111,행복한양,서울 도봉구 도봉로110나길 27 2층,4.1,가성 비 최고 맛집 입니다 사장 님 친절하시고 조개찜 양도 짐 좋네요 기본 찬 셋팅 김치전 쫄면 홍합 탕 메인 조개찜 대박  가성 비 치면 최상급 입니다  맛 중국집 중상 그러나 사장 님 두 분 인정미 좀무 하리 싫으면 말 ,도봉구
112,갯마을,서울 도봉구 해등로3길 27,4.3,무한 도 다른 곳 돈 퀄리티 매우 만족스러워 일부러 한 시간 친절 친절 충 창렬 친절한데 가세  맛 좋고 친절하여 가족 들 자주 식당 요즘 코로나 때문 집 배달 주문 하 맛있게 맛집 친절합니다  맛 좋고 가격 적정하고 분위기 좋고 사장 님 매우 친절하고 주변 분위기 좋고 야생화 공원 식후 산책 가족 끼리 친구 끼리 동료 끼리 밥 잔 악 좋은 곳 입니다 ,도봉구
113,맥도날드 방학역DT점,서울 도봉구 도봉로 735,1.3,비싸고 맛 그냥 그냥 제발 평가 좀 제대로  왜 맛 대가리 없냐 같은 빅맥 이렇게 맛없게 있나 희안하 네 업주 골프 댕기 관리 좀해 별 점 꼬 안보  바쁘고 힘들어서 그렇다고 방문 때 마다 불친절 그냥 기본 대단한 서비스 친절 것 아닌데 집앞 매장 정말 몇 년 간 직원 대다수 정말 한결 같이 불친절 사람 다 비슷하니 저만 아닌거 같고 직원 들 본인 퇴근 손님 본인 들 응대 직원 들 생각 여기 훨씬 더 바쁜 번화가 매장 이렇게 기분 나쁨을 적 이 없음 이 매장 한결 같이 이런 걸 누구 한 명 딱 사람 없이 다 비슷 비슷한 마인드 같네요 ,도봉구
114,고기굽는베베,서울 도봉구 도봉로 723 1층,4.8,   싸가지 개 없음 진짜 일 싫음 키 오스 설치 같은 서비스 직 일 바쁘고 진상 많고 정신 없다고 감정 일 다 그렇게 일 자주 가도 때 주문 때 카운터 알바 눈치 보기 바쁘 고전 직원 싸가지 곳 여기 하나 임 케챱 한 개 있길래 좀 더 개 툭 곳      점도 아깝 사장 여기 리뷰 안보 계속 근무  맛집 입니다  사장 님 주방 장 닌 모두 모두 친절하고 항상 맛있고 때 기분 좋은 곳 ,도봉구
115,스시영,서울 도봉구 노해로69길 26 시티월드 2층 207,4.5,방학동 터 줏대 감사 장님 직원 분 바쁜데도 왕 친절하고 롱런 하 이유 있는 맛집 어중간한 방학동 체인점 고깃집 가지 여기 개 강추 유명하고 줄 이유    음         ,도봉구
116,카페더로비,서울 도봉구 방학로 171-5,4.2,        최애 카페    아인 슈페 너 필수 ,도봉구
117,세라젬웰카페 서울쌍문직영점,서울 도봉구 도봉로 571 1층,5,    시간 피로 싹 너무 개운한 느낌 입니다 직원 들 친절하시구요  세라 젬 카페 자주 마사지 커피 음료 맛있고 직원 분들 정말 친절하세요 ,도봉구
118,왕골감자탕 본점,서울 도봉구 노해로69길 15,2.1,음료 세라 젬 체험 가능해서 좋아요 직원 분들 다 친절하세요  불친철함 맛 그냥 그래요 혼자 뼈통 안 개불 친  그냥 그래요 칠갑산 가세 ,도봉구
119,스타벅스 쌍문역점,서울 도봉구 도봉로 480,3.6,    친절하고 좋아요     ,도봉구
120,도마다리 뼈다귀전문점,서울 도봉구 해등로 161,3,매일 출근 주문 곳 다 너무 친절해서 아침 기분 좋게 출근 너무 좋아요  뼈 해장국 선지 해장국 신선하고 맛있어요  손님 험담 손님 간 다음 ,도봉구
121,스마일닭강정,서울 도봉구 도봉로110아길 7,3.2,직원 예절 교육 똑바로      맛 없고 이 물질 그 이후 닭강정 있어요 골목 식당 엄청 기대하면서 진짜 맛 없었고 회충 지렁이 뭔 지 같이 그 이후 닭강정 못    ,도봉구
122,도봉산커피,서울 도봉구 도봉산4가길 4,4.7,친절하십니다 그런데 가격 많이 컵     원 이고 중     원 으로 가격 수정 맛 그냥 평범합니다  커피 향 좋은 카페 진짜 오랜 만 테이크아웃 우 로 바로 다시 또 사 마심    기 대안 인생 연유 라떼 영접 그렇게 싫은데 딱 고소하니 좋은 정도 커피 향 좋고 가게 인테리어 복층 형식 예뻤음 ,도봉구
123,마차이나,서울 도봉구 노해로63길 79 우림빌딩 2층 205호,3.4,분위기 좋고 커피집 이름 너무 맘 커피콩 신선하고 엄청 나 알 성비 무쟈 좋은 집 널리 알리  요기 익스 프레 스   분 이면 가계 생각 수수료 직접 전화 주문   분 이 무슨 이런 경우 주 문후   분 전화했더니 지금 배달 출발 그 후   분 이 더 진짜 말 진짜 최악 요  사장 님 맛 서비스 별로 ,도봉구
124,풍천장어직판장,서울 도봉구 도봉로 464,2.4,오늘 점심 망했다 이집 때문 짜장 짬뽕 주문   분 기다림 안나 말 지금 나가요   분 후 또 그때 짬뽕   개 자장 어디 그런데 맛 별로 맛없는 대왕 오징어 국물 맛 별로 창동 날 망했다 음식 만   분 입맛 별하나 아깝다  나이 제일 많아 아줌마 원 왜 오늘 안 셀프 다른 아저씨 들 테이블   분 자리 아줌마     제일 젊은 분 열심히 진짜 무슨 포스 사장 듯 어슬렁어슬렁 아저씨 들 테이블 고기만 확인 다른 직원 그냥 일개 직원 며     여자 그러니까 차별    비싼 돈 장어 이런 서비스 못 손님 어설프게 맛 얼마나 다른데      제 귀 사과 전 열심히 얘기 동네     절대 신안 장어 굽기 힘들어 안 셀프 라며 던 아줌마 아저씨 들 테이블 처음 끝 시드라 구 요 착 젊은 아줌마 ,도봉구
125,창동빈대떡,서울 도봉구 도봉로110나길 37,2.6,마늘 없어여      오래간만 여전히 그 자리 있어서 반갑 일요일  시 쯤 만 석 임 막걸리 한잔 ,도봉구
126,더맛있는족발보쌈 방학점,서울 도봉구 도당로 120 1층,5,오랫 만 포장 주인 듯  냉채 족발 맛있음 아쉬운 거 상추 조금 더     항상 족발 집 쫄깃쫄깃 부드럽고 맛있어요 사장 님 친절하셔서 맛집 이 용 ,도봉구
127,참숯구이장어가,서울 도봉구 도봉로 911,3.5,    가격 대비 맛 친절 개판 예전 대비 배  십년 전 가격 장어 질 너무 좋아 이 가격 의심스러웠습니다 먼데서 오늘 역시 맛있더군요 직원 분 친절하고 쾌적하고 반찬 맛 또한 최고 입니다 강남 이런 장어 집 생 겻으 좋겠습니다 밑 별하나 아깝다는 평점 경쟁 옆 가게 분들 꼭 ,도봉구
