name,datetime,min,max
북서울꿈의숲,2023-02-06 11:20,2500,3000
이태원 관광특구,2023-02-06 11:20,8500,9000
강남 MICE 관광특구,2023-02-06 11:20,16000,18000
동대문 관광특구,2023-02-06 11:20,22000,24000
잠실 관광특구,2023-02-06 11:20,46000,48000
종로·청계 관광특구,2023-02-06 11:20,30000,32000
홍대 관광특구,2023-02-06 11:20,46000,48000
북촌한옥마을,2023-02-06 11:20,1000,1500
명동 관광특구,2023-02-06 11:20,60000,62000
성수카페거리,2023-02-06 11:20,10000,12000
여의도,2023-02-06 11:20,140000,145000
가로수길,2023-02-06 11:20,26000,28000
DMC(디지털미디어시티),2023-02-06 11:20,26000,28000
압구정로데오거리,2023-02-06 11:20,22000,24000
쌍문동 맛집거리,2023-02-06 11:20,2500,3000
창동 신경제 중심지,2023-02-06 11:20,26000,28000
인사동·익선동,2023-02-06 11:20,20000,22000
노량진,2023-02-06 11:20,12000,14000
영등포 타임스퀘어,2023-02-06 11:20,12000,14000
수유리 먹자골목,2023-02-06 11:20,10000,12000
낙산공원·이화마을,2023-02-06 11:20,200,300
구로디지털단지역,2023-02-06 11:20,38000,40000
가산디지털단지역,2023-02-06 11:20,44000,46000
선릉역,2023-02-06 11:20,58000,60000
역삼역,2023-02-06 11:20,38000,40000
서울역,2023-02-06 11:20,22000,24000
고속터미널역,2023-02-06 11:20,14000,16000
교대역,2023-02-06 11:20,14000,16000
연신내역,2023-02-06 11:20,6000,6500
강남역,2023-02-06 11:20,68000,70000
용산역,2023-02-06 11:20,12000,14000
왕십리역,2023-02-06 11:20,8000,8500
신촌·이대역,2023-02-06 11:20,16000,18000
신림역,2023-02-06 11:20,9500,10000
신도림역,2023-02-06 11:20,3500,4000
건대입구역,2023-02-06 11:20,12000,14000
국립중앙박물관·용산가족공원,2023-02-06 12:20,800,900
서울숲공원,2023-02-06 12:20,10000,12000
서울대공원,2023-02-06 12:20,2000,2500
창덕궁·종묘,2023-02-06 12:20,14000,16000
이촌한강공원,2023-02-06 12:20,2500,3000
경복궁·서촌마을,2023-02-06 12:20,12000,14000
남산공원,2023-02-06 12:20,16000,18000
광화문·덕수궁,2023-02-06 12:20,36000,38000
월드컵공원,2023-02-06 12:20,4000,4500
잠실종합운동장,2023-02-06 12:20,2000,2500
반포한강공원,2023-02-06 12:20,2000,2500
잠실한강공원,2023-02-06 12:20,2000,2500
뚝섬한강공원,2023-02-06 12:20,1500,2000
북서울꿈의숲,2023-02-06 12:20,2500,3000
망원한강공원,2023-02-06 12:20,1000,1500
이태원 관광특구,2023-02-06 12:20,9000,9500
강남 MICE 관광특구,2023-02-06 12:20,20000,22000
동대문 관광특구,2023-02-06 12:20,22000,24000
잠실 관광특구,2023-02-06 12:20,52000,54000
종로·청계 관광특구,2023-02-06 12:20,38000,40000
홍대 관광특구,2023-02-06 12:20,54000,56000
북촌한옥마을,2023-02-06 12:20,1000,1500
여의도,2023-02-06 12:20,140000,145000
성수카페거리,2023-02-06 12:20,12000,14000
명동 관광특구,2023-02-06 12:20,74000,76000
DMC(디지털미디어시티),2023-02-06 12:20,30000,32000
가로수길,2023-02-06 12:20,30000,32000
압구정로데오거리,2023-02-06 12:20,22000,24000
노량진,2023-02-06 12:20,14000,16000
쌍문동 맛집거리,2023-02-06 12:20,3000,3500
인사동·익선동,2023-02-06 12:20,24000,26000
영등포 타임스퀘어,2023-02-06 12:20,14000,16000
창동 신경제 중심지,2023-02-06 12:20,28000,30000
수유리 먹자골목,2023-02-06 12:20,10000,12000
낙산공원·이화마을,2023-02-06 12:20,200,300
구로디지털단지역,2023-02-06 12:20,42000,44000
역삼역,2023-02-06 12:20,40000,42000
선릉역,2023-02-06 12:20,62000,64000
가산디지털단지역,2023-02-06 12:20,46000,48000
고속터미널역,2023-02-06 12:20,16000,18000
서울역,2023-02-06 12:20,22000,24000
교대역,2023-02-06 12:20,18000,20000
강남역,2023-02-06 12:20,76000,78000
연신내역,2023-02-06 12:20,6500,7000
왕십리역,2023-02-06 12:20,8500,9000
용산역,2023-02-06 12:20,16000,18000
신림역,2023-02-06 12:20,10000,12000
건대입구역,2023-02-06 12:20,14000,16000
신도림역,2023-02-06 12:20,4000,4500
신촌·이대역,2023-02-06 12:20,20000,22000
국립중앙박물관·용산가족공원,2023-02-06 13:20,900,1000
서울숲공원,2023-02-06 13:20,10000,12000
창덕궁·종묘,2023-02-06 13:20,14000,16000
서울대공원,2023-02-06 13:20,2000,2500
이촌한강공원,2023-02-06 13:20,2500,3000
월드컵공원,2023-02-06 13:20,4000,4500
경복궁·서촌마을,2023-02-06 13:20,10000,12000
남산공원,2023-02-06 13:20,16000,18000
잠실종합운동장,2023-02-06 13:20,2500,3000
광화문·덕수궁,2023-02-06 13:20,34000,36000
반포한강공원,2023-02-06 13:20,2000,2500
뚝섬한강공원,2023-02-06 13:20,2000,2500
잠실한강공원,2023-02-06 13:20,2500,3000
망원한강공원,2023-02-06 13:20,1000,1500
북서울꿈의숲,2023-02-06 13:20,2500,3000
이태원 관광특구,2023-02-06 13:20,9500,10000
강남 MICE 관광특구,2023-02-06 13:20,20000,22000
종로·청계 관광특구,2023-02-06 13:20,36000,38000
동대문 관광특구,2023-02-06 13:20,22000,24000
잠실 관광특구,2023-02-06 13:20,54000,56000
홍대 관광특구,2023-02-06 13:20,58000,60000
여의도,2023-02-06 13:20,140000,145000
북촌한옥마을,2023-02-06 13:20,1000,1500
DMC(디지털미디어시티),2023-02-06 13:20,30000,32000
성수카페거리,2023-02-06 13:20,12000,14000
명동 관광특구,2023-02-06 13:20,70000,72000
가로수길,2023-02-06 13:20,30000,32000
압구정로데오거리,2023-02-06 13:20,24000,26000
인사동·익선동,2023-02-06 13:20,24000,26000
쌍문동 맛집거리,2023-02-06 13:20,3000,3500
창동 신경제 중심지,2023-02-06 13:20,28000,30000
노량진,2023-02-06 13:20,14000,16000
영등포 타임스퀘어,2023-02-06 13:20,16000,18000
수유리 먹자골목,2023-02-06 13:20,10000,12000
낙산공원·이화마을,2023-02-06 13:20,200,300
구로디지털단지역,2023-02-06 13:20,40000,42000
선릉역,2023-02-06 13:20,62000,64000
역삼역,2023-02-06 13:20,40000,42000
가산디지털단지역,2023-02-06 13:20,46000,48000
서울역,2023-02-06 13:20,22000,24000
강남역,2023-02-06 13:20,76000,78000
고속터미널역,2023-02-06 13:20,16000,18000
교대역,2023-02-06 13:20,16000,18000
용산역,2023-02-06 13:20,16000,18000
연신내역,2023-02-06 13:20,6000,6500
왕십리역,2023-02-06 13:20,8500,9000
신림역,2023-02-06 13:20,10000,12000
신도림역,2023-02-06 13:20,4500,5000
건대입구역,2023-02-06 13:20,16000,18000
신촌·이대역,2023-02-06 13:20,22000,24000
국립중앙박물관·용산가족공원,2023-02-06 14:20,1000,1500
서울숲공원,2023-02-06 14:20,12000,14000
서울대공원,2023-02-06 14:20,2000,2500
이촌한강공원,2023-02-06 14:20,2500,3000
월드컵공원,2023-02-06 14:20,4000,4500
잠실종합운동장,2023-02-06 14:20,2500,3000
반포한강공원,2023-02-06 14:20,2000,2500
경복궁·서촌마을,2023-02-06 14:20,10000,12000
남산공원,2023-02-06 14:20,14000,16000
잠실한강공원,2023-02-06 14:20,2500,3000
광화문·덕수궁,2023-02-06 14:20,34000,36000
뚝섬한강공원,2023-02-06 14:20,2000,2500
창덕궁·종묘,2023-02-06 14:20,14000,16000
북서울꿈의숲,2023-02-06 14:20,3000,3500
망원한강공원,2023-02-06 14:20,1000,1500
이태원 관광특구,2023-02-06 14:20,10000,12000
강남 MICE 관광특구,2023-02-06 14:20,20000,22000
동대문 관광특구,2023-02-06 14:20,22000,24000
잠실 관광특구,2023-02-06 14:20,56000,58000
홍대 관광특구,2023-02-06 14:20,60000,62000
종로·청계 관광특구,2023-02-06 14:20,36000,38000
북촌한옥마을,2023-02-06 14:20,1000,1500
성수카페거리,2023-02-06 14:20,12000,14000
여의도,2023-02-06 14:20,135000,140000
가로수길,2023-02-06 14:20,30000,32000
명동 관광특구,2023-02-06 14:20,66000,68000
DMC(디지털미디어시티),2023-02-06 14:20,28000,30000
압구정로데오거리,2023-02-06 14:20,24000,26000
쌍문동 맛집거리,2023-02-06 14:20,3000,3500
창동 신경제 중심지,2023-02-06 14:20,28000,30000
노량진,2023-02-06 14:20,14000,16000
수유리 먹자골목,2023-02-06 14:20,10000,12000
인사동·익선동,2023-02-06 14:20,24000,26000
영등포 타임스퀘어,2023-02-06 14:20,16000,18000
낙산공원·이화마을,2023-02-06 14:20,200,300
구로디지털단지역,2023-02-06 14:20,38000,40000
선릉역,2023-02-06 14:20,60000,62000
역삼역,2023-02-06 14:20,40000,42000
가산디지털단지역,2023-02-06 14:20,44000,46000
고속터미널역,2023-02-06 14:20,16000,18000
서울역,2023-02-06 14:20,22000,24000
교대역,2023-02-06 14:20,16000,18000
강남역,2023-02-06 14:20,76000,78000
연신내역,2023-02-06 14:20,6500,7000
용산역,2023-02-06 14:20,16000,18000
왕십리역,2023-02-06 14:20,8500,9000
신도림역,2023-02-06 14:20,3500,4000
건대입구역,2023-02-06 14:20,16000,18000
신림역,2023-02-06 14:20,10000,12000
신촌·이대역,2023-02-06 14:20,20000,22000
국립중앙박물관·용산가족공원,2023-02-06 15:20,1000,1500
창덕궁·종묘,2023-02-06 15:20,14000,16000
서울숲공원,2023-02-06 15:20,10000,12000
서울대공원,2023-02-06 15:20,2000,2500
이촌한강공원,2023-02-06 15:20,2000,2500
잠실종합운동장,2023-02-06 15:20,2000,2500
잠실한강공원,2023-02-06 15:20,2000,2500
월드컵공원,2023-02-06 15:20,4500,5000
광화문·덕수궁,2023-02-06 15:20,32000,34000
경복궁·서촌마을,2023-02-06 15:20,10000,12000
반포한강공원,2023-02-06 15:20,2000,2500
뚝섬한강공원,2023-02-06 15:20,2000,2500
남산공원,2023-02-06 15:20,16000,18000
망원한강공원,2023-02-06 15:20,1000,1500
이태원 관광특구,2023-02-06 15:20,10000,12000
북서울꿈의숲,2023-02-06 15:20,3000,3500
강남 MICE 관광특구,2023-02-06 15:20,20000,22000
동대문 관광특구,2023-02-06 15:20,22000,24000
잠실 관광특구,2023-02-06 15:20,58000,60000
종로·청계 관광특구,2023-02-06 15:20,36000,38000
북촌한옥마을,2023-02-06 15:20,1000,1500
명동 관광특구,2023-02-06 15:20,64000,66000
가로수길,2023-02-06 15:20,32000,34000
성수카페거리,2023-02-06 15:20,12000,14000
인사동·익선동,2023-02-06 15:20,24000,26000
홍대 관광특구,2023-02-06 15:20,62000,64000
여의도,2023-02-06 15:20,135000,140000
DMC(디지털미디어시티),2023-02-06 15:20,28000,30000
압구정로데오거리,2023-02-06 15:20,26000,28000
쌍문동 맛집거리,2023-02-06 15:20,3000,3500
낙산공원·이화마을,2023-02-06 15:20,100,200
영등포 타임스퀘어,2023-02-06 15:20,16000,18000
노량진,2023-02-06 15:20,12000,14000
수유리 먹자골목,2023-02-06 15:20,10000,12000
선릉역,2023-02-06 15:20,60000,62000
창동 신경제 중심지,2023-02-06 15:20,30000,32000
역삼역,2023-02-06 15:20,38000,40000
구로디지털단지역,2023-02-06 15:20,38000,40000
고속터미널역,2023-02-06 15:20,16000,18000
서울역,2023-02-06 15:20,22000,24000
교대역,2023-02-06 15:20,16000,18000
용산역,2023-02-06 15:20,16000,18000
연신내역,2023-02-06 15:20,7000,7500
가산디지털단지역,2023-02-06 15:20,42000,44000
왕십리역,2023-02-06 15:20,9000,9500
신도림역,2023-02-06 15:20,4000,4500
건대입구역,2023-02-06 15:20,16000,18000
강남역,2023-02-06 15:20,76000,78000
신림역,2023-02-06 15:20,12000,14000
신촌·이대역,2023-02-06 15:20,20000,22000
국립중앙박물관·용산가족공원,2023-02-06 16:20,900,1000
서울대공원,2023-02-06 16:20,2000,2500
이촌한강공원,2023-02-06 16:20,2500,3000
서울숲공원,2023-02-06 16:20,12000,14000
창덕궁·종묘,2023-02-06 16:20,14000,16000
잠실종합운동장,2023-02-06 16:20,2500,3000
월드컵공원,2023-02-06 16:20,4500,5000
반포한강공원,2023-02-06 16:20,2500,3000
잠실한강공원,2023-02-06 16:20,2500,3000
뚝섬한강공원,2023-02-06 16:20,2000,2500
경복궁·서촌마을,2023-02-06 16:20,10000,12000
광화문·덕수궁,2023-02-06 16:20,32000,34000
남산공원,2023-02-06 16:20,14000,16000
망원한강공원,2023-02-06 16:20,1000,1500
북서울꿈의숲,2023-02-06 16:20,3000,3500
이태원 관광특구,2023-02-06 16:20,10000,12000
강남 MICE 관광특구,2023-02-06 16:20,18000,20000
동대문 관광특구,2023-02-06 16:20,22000,24000
잠실 관광특구,2023-02-06 16:20,56000,58000
종로·청계 관광특구,2023-02-06 16:20,34000,36000
명동 관광특구,2023-02-06 16:20,62000,64000
북촌한옥마을,2023-02-06 16:20,1000,1500
성수카페거리,2023-02-06 16:20,12000,14000
가로수길,2023-02-06 16:20,30000,32000
홍대 관광특구,2023-02-06 16:20,64000,66000
인사동·익선동,2023-02-06 16:20,24000,26000
여의도,2023-02-06 16:20,130000,135000
DMC(디지털미디어시티),2023-02-06 16:20,28000,30000
압구정로데오거리,2023-02-06 16:20,24000,26000
쌍문동 맛집거리,2023-02-06 16:20,3000,3500
낙산공원·이화마을,2023-02-06 16:20,100,200
영등포 타임스퀘어,2023-02-06 16:20,16000,18000
노량진,2023-02-06 16:20,14000,16000
수유리 먹자골목,2023-02-06 16:20,12000,14000
선릉역,2023-02-06 16:20,58000,60000
구로디지털단지역,2023-02-06 16:20,38000,40000
역삼역,2023-02-06 16:20,38000,40000
창동 신경제 중심지,2023-02-06 16:20,30000,32000
고속터미널역,2023-02-06 16:20,16000,18000
서울역,2023-02-06 16:20,20000,22000
교대역,2023-02-06 16:20,16000,18000
용산역,2023-02-06 16:20,16000,18000
연신내역,2023-02-06 16:20,7000,7500
가산디지털단지역,2023-02-06 16:20,44000,46000
왕십리역,2023-02-06 16:20,9000,9500
강남역,2023-02-06 16:20,74000,76000
신도림역,2023-02-06 16:20,4500,5000
신촌·이대역,2023-02-06 16:20,20000,22000
건대입구역,2023-02-06 16:20,16000,18000
신림역,2023-02-06 16:20,12000,14000
국립중앙박물관·용산가족공원,2023-02-06 17:20,900,1000
서울대공원,2023-02-06 17:20,1500,2000
서울숲공원,2023-02-06 17:20,12000,14000
이촌한강공원,2023-02-06 17:20,3000,3500
잠실종합운동장,2023-02-06 17:20,2500,3000
창덕궁·종묘,2023-02-06 17:20,14000,16000
잠실한강공원,2023-02-06 17:20,2500,3000
월드컵공원,2023-02-06 17:20,5000,5500
반포한강공원,2023-02-06 17:20,2500,3000
뚝섬한강공원,2023-02-06 17:20,2000,2500
망원한강공원,2023-02-06 17:20,1000,1500
경복궁·서촌마을,2023-02-06 17:20,10000,12000
광화문·덕수궁,2023-02-06 17:20,32000,34000
남산공원,2023-02-06 17:20,14000,16000
북서울꿈의숲,2023-02-06 17:20,3000,3500
이태원 관광특구,2023-02-06 17:20,10000,12000
강남 MICE 관광특구,2023-02-06 17:20,18000,20000
동대문 관광특구,2023-02-06 17:20,20000,22000
잠실 관광특구,2023-02-06 17:20,56000,58000
종로·청계 관광특구,2023-02-06 17:20,32000,34000
명동 관광특구,2023-02-06 17:20,60000,62000
북촌한옥마을,2023-02-06 17:20,900,1000
성수카페거리,2023-02-06 17:20,12000,14000
가로수길,2023-02-06 17:20,32000,34000
인사동·익선동,2023-02-06 17:20,24000,26000
DMC(디지털미디어시티),2023-02-06 17:20,28000,30000
홍대 관광특구,2023-02-06 17:20,68000,70000
압구정로데오거리,2023-02-06 17:20,24000,26000
쌍문동 맛집거리,2023-02-06 17:20,3500,4000
여의도,2023-02-06 17:20,130000,135000
영등포 타임스퀘어,2023-02-06 17:20,16000,18000
낙산공원·이화마을,2023-02-06 17:20,100,200
노량진,2023-02-06 17:20,14000,16000
수유리 먹자골목,2023-02-06 17:20,12000,14000
선릉역,2023-02-06 17:20,58000,60000
역삼역,2023-02-06 17:20,38000,40000
창동 신경제 중심지,2023-02-06 17:20,30000,32000
구로디지털단지역,2023-02-06 17:20,38000,40000
고속터미널역,2023-02-06 17:20,16000,18000
서울역,2023-02-06 17:20,20000,22000
교대역,2023-02-06 17:20,16000,18000
용산역,2023-02-06 17:20,16000,18000
연신내역,2023-02-06 17:20,7000,7500
가산디지털단지역,2023-02-06 17:20,44000,46000
신도림역,2023-02-06 17:20,5000,5500
건대입구역,2023-02-06 17:20,18000,20000
왕십리역,2023-02-06 17:20,10000,12000
신림역,2023-02-06 17:20,12000,14000
강남역,2023-02-06 17:20,78000,80000
신촌·이대역,2023-02-06 17:20,22000,24000
국립중앙박물관·용산가족공원,2023-02-06 18:20,800,900
서울대공원,2023-02-06 18:20,1000,1500
이촌한강공원,2023-02-06 18:20,3500,4000
서울숲공원,2023-02-06 18:20,10000,12000
창덕궁·종묘,2023-02-06 18:20,12000,14000
잠실종합운동장,2023-02-06 18:20,3000,3500
월드컵공원,2023-02-06 18:20,4000,4500
잠실한강공원,2023-02-06 18:20,3000,3500
반포한강공원,2023-02-06 18:20,2000,2500
뚝섬한강공원,2023-02-06 18:20,2500,3000
광화문·덕수궁,2023-02-06 18:20,34000,36000
망원한강공원,2023-02-06 18:20,1000,1500
경복궁·서촌마을,2023-02-06 18:20,9500,10000
남산공원,2023-02-06 18:20,12000,14000
북서울꿈의숲,2023-02-06 18:20,3500,4000
이태원 관광특구,2023-02-06 18:20,9000,9500
강남 MICE 관광특구,2023-02-06 18:20,16000,18000
동대문 관광특구,2023-02-06 18:20,22000,24000
잠실 관광특구,2023-02-06 18:20,54000,56000
종로·청계 관광특구,2023-02-06 18:20,32000,34000
명동 관광특구,2023-02-06 18:20,56000,58000
북촌한옥마을,2023-02-06 18:20,800,900
성수카페거리,2023-02-06 18:20,14000,16000
가로수길,2023-02-06 18:20,30000,32000
인사동·익선동,2023-02-06 18:20,22000,24000
여의도,2023-02-06 18:20,105000,110000
홍대 관광특구,2023-02-06 18:20,72000,74000
DMC(디지털미디어시티),2023-02-06 18:20,28000,30000
압구정로데오거리,2023-02-06 18:20,22000,24000
낙산공원·이화마을,2023-02-06 18:20,200,300
쌍문동 맛집거리,2023-02-06 18:20,4000,4500
영등포 타임스퀘어,2023-02-06 18:20,18000,20000
노량진,2023-02-06 18:20,16000,18000
수유리 먹자골목,2023-02-06 18:20,12000,14000
선릉역,2023-02-06 18:20,56000,58000
역삼역,2023-02-06 18:20,34000,36000
구로디지털단지역,2023-02-06 18:20,34000,36000
창동 신경제 중심지,2023-02-06 18:20,32000,34000
서울역,2023-02-06 18:20,14000,16000
고속터미널역,2023-02-06 18:20,16000,18000
교대역,2023-02-06 18:20,18000,20000
연신내역,2023-02-06 18:20,8000,8500
용산역,2023-02-06 18:20,18000,20000
신림역,2023-02-06 18:20,14000,16000
강남역,2023-02-06 18:20,82000,84000
왕십리역,2023-02-06 18:20,10000,12000
가산디지털단지역,2023-02-06 18:20,44000,46000
건대입구역,2023-02-06 18:20,22000,24000
신도림역,2023-02-06 18:20,8500,9000
신촌·이대역,2023-02-06 18:20,26000,28000
국립중앙박물관·용산가족공원,2023-02-06 19:20,600,700
서울대공원,2023-02-06 19:20,1000,1500
이촌한강공원,2023-02-06 19:20,2000,2500
서울숲공원,2023-02-06 19:20,9000,9500
잠실종합운동장,2023-02-06 19:20,3500,4000
창덕궁·종묘,2023-02-06 19:20,8500,9000
잠실한강공원,2023-02-06 19:20,3500,4000
월드컵공원,2023-02-06 19:20,3500,4000
반포한강공원,2023-02-06 19:20,2000,2500
뚝섬한강공원,2023-02-06 19:20,3000,3500
망원한강공원,2023-02-06 19:20,1000,1500
경복궁·서촌마을,2023-02-06 19:20,8500,9000
광화문·덕수궁,2023-02-06 19:20,18000,20000
남산공원,2023-02-06 19:20,10000,12000
